VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2024-01-01 00:50:58,2024-01-01 00:57:50,1.0,0.78,1.0,N,170,137,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
1,2024-01-01 00:19:40,2024-01-01 00:38:32,0.0,2.6,1.0,N,79,170,1,17.7,3.5,0.5,4.5,0.0,1.0,27.2,2.5,0.0
2,2024-01-01 00:07:49,2024-01-01 00:16:50,4.0,1.56,1.0,N,234,170,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-01-01 00:12:43,2024-01-01 00:17:22,3.0,1.45,1.0,N,141,75,1,8.6,1.0,0.5,4.08,0.0,1.0,17.68,2.5,0.0
2,2024-01-01 00:20:31,2024-01-01 00:25:08,2.0,1.14,1.0,N,75,75,2,7.9,1.0,0.5,0.0,0.0,1.0,10.4,0.0,0.0
2,2024-01-01 00:30:44,2024-01-01 00:37:10,2.0,1.48,1.0,N,43,237,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:43:55,2024-01-01 00:56:27,4.0,2.5,1.0,N,237,238,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0
1,2024-01-01 00:52:15,2024-01-01 01:10:01,4.0,2.2,1.0,N,79,233,1,17.0,3.5,0.5,2.0,0.0,1.0,24.0,2.5,0.0
2,2024-01-01 00:34:01,2024-01-01 00:43:19,2.0,0.96,1.0,N,234,186,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
2,2024-01-01 00:52:10,2024-01-01 01:11:23,1.0,2.87,1.0,N,186,4,1,19.8,1.0,0.5,1.2,0.0,1.0,26.0,2.5,0.0
1,2024-01-01 00:15:55,2024-01-01 00:44:30,1.0,4.2,1.0,N,148,263,1,27.5,3.5,0.5,3.2,0.0,1.0,35.7,2.5,0.0
1,2024-01-01 00:45:36,2024-01-01 00:50:20,1.0,0.9,1.0,N,263,264,4,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0
1,2024-01-01 00:55:24,2024-01-01 01:28:19,1.0,5.0,1.0,N,263,90,1,31.0,3.5,0.5,0.1,0.0,1.0,36.1,2.5,0.0
2,2024-01-01 00:23:23,2024-01-01 00:43:39,2.0,2.16,1.0,N,68,170,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0
2,2024-01-01 00:50:44,2024-01-01 01:16:42,3.0,8.28,1.0,N,170,49,1,36.6,1.0,0.5,10.4,0.0,1.0,52.0,2.5,0.0
2,2024-01-01 00:09:48,2024-01-01 00:28:42,1.0,4.35,1.0,N,107,255,1,22.6,1.0,0.5,6.91,6.94,1.0,41.45,2.5,0.0
2,2024-01-01 00:40:32,2024-01-01 00:53:31,1.0,2.4,1.0,N,148,90,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0
2,2024-01-01 00:08:24,2024-01-01 00:22:31,1.0,1.86,1.0,N,231,79,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-01-01 00:26:11,2024-01-01 00:38:34,1.0,1.64,1.0,N,79,211,1,12.8,1.0,0.5,1.5,0.0,1.0,19.3,2.5,0.0
2,2024-01-01 00:41:14,2024-01-01 00:47:37,1.0,1.18,1.0,N,211,231,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-01 00:49:01,2024-01-01 01:27:56,1.0,4.23,1.0,N,231,48,2,34.5,1.0,0.5,0.0,0.0,1.0,39.5,2.5,0.0
2,2024-01-01 00:44:40,2024-01-01 01:21:18,1.0,17.97,2.0,N,132,79,1,70.0,0.0,0.5,16.19,6.94,1.0,97.13,2.5,0.0
2,2024-01-01 00:36:52,2024-01-01 00:47:39,1.0,1.34,1.0,N,249,79,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-01-01 00:50:19,2024-01-01 01:00:35,4.0,1.79,1.0,N,79,158,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-01-01 00:53:10,2024-01-01 01:03:58,2.0,0.99,1.0,N,170,237,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-01-01 00:24:02,2024-01-01 01:10:32,1.0,8.74,1.0,N,90,225,4,-47.8,-1.0,-0.5,0.0,0.0,-1.0,-52.8,-2.5,0.0
2,2024-01-01 00:24:02,2024-01-01 01:10:32,1.0,8.74,1.0,N,90,225,4,47.8,1.0,0.5,0.0,0.0,1.0,52.8,2.5,0.0
2,2024-01-01 00:40:17,2024-01-01 01:22:45,1.0,4.43,1.0,N,158,237,1,35.9,1.0,0.5,8.18,0.0,1.0,49.08,2.5,0.0
2,2024-01-01 00:27:32,2024-01-01 00:39:00,3.0,1.5,1.0,N,142,237,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0
2,2024-01-01 00:46:17,2024-01-01 01:00:11,2.0,1.36,1.0,N,237,48,1,13.5,1.0,0.5,2.78,0.0,1.0,21.28,2.5,0.0
2,2024-01-01 00:19:47,2024-01-01 00:28:35,1.0,0.98,1.0,N,113,170,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:40:03,2024-01-01 00:46:56,1.0,0.71,1.0,N,114,211,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-01 00:48:38,2024-01-01 00:55:58,1.0,1.78,1.0,N,211,90,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-01-01 00:17:57,2024-01-01 00:33:51,2.0,1.97,1.0,N,142,141,1,16.3,1.0,0.5,0.1,0.0,1.0,21.4,2.5,0.0
2,2024-01-01 00:35:29,2024-01-01 00:51:59,3.0,2.25,1.0,N,141,143,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0
2,2024-01-01 00:55:53,2024-01-01 01:13:06,3.0,4.01,1.0,N,142,42,1,20.5,1.0,0.5,6.38,0.0,1.0,31.88,2.5,0.0
2,2024-01-01 00:23:51,2024-01-01 00:42:43,1.0,0.36,1.0,N,163,161,1,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0
2,2024-01-01 00:45:08,2024-01-01 00:55:47,1.0,0.7,1.0,N,161,229,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-01 00:57:41,2024-01-01 01:02:51,1.0,0.86,1.0,N,229,140,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-01 00:32:58,2024-01-01 00:48:00,1.0,2.78,1.0,N,236,48,1,17.0,1.0,0.5,1.0,0.0,1.0,23.0,2.5,0.0
2,2024-01-01 00:49:19,2024-01-01 01:07:13,1.0,1.85,1.0,N,48,234,1,16.3,1.0,0.5,0.01,0.0,1.0,21.31,2.5,0.0
2,2024-01-01 00:59:26,2024-01-01 01:22:31,1.0,3.6,1.0,N,4,229,1,23.3,1.0,0.5,7.08,0.0,1.0,35.38,2.5,0.0
1,2024-01-01 00:21:23,2024-01-01 00:29:54,1.0,1.6,1.0,N,43,263,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0
1,2024-01-01 00:47:58,2024-01-01 01:03:49,2.0,2.5,1.0,N,238,50,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0
2,2024-01-01 00:22:24,2024-01-01 00:36:16,2.0,4.09,1.0,N,224,236,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0
2,2024-01-01 00:51:54,2024-01-01 01:02:46,2.0,0.86,1.0,N,43,161,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
1,2024-01-01 00:09:52,2024-01-01 00:25:25,2.0,1.7,1.0,N,144,148,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0
2,2024-01-01 00:27:12,2024-01-01 00:35:58,1.0,1.66,1.0,N,237,239,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-01-01 00:40:30,2024-01-01 00:47:06,2.0,0.98,1.0,N,43,239,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-01-01 00:49:54,2024-01-01 01:02:27,2.0,3.27,1.0,N,239,74,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,2024-01-01 00:17:40,2024-01-01 00:25:22,2.0,0.76,1.0,N,234,170,1,8.6,1.0,0.5,2.04,0.0,1.0,15.64,2.5,0.0
2,2024-01-01 00:36:09,2024-01-01 01:07:27,2.0,5.02,1.0,N,107,238,1,30.3,1.0,0.5,5.3,0.0,1.0,40.6,2.5,0.0
2,2024-01-01 00:28:27,2024-01-01 00:29:15,4.0,0.0,5.0,N,265,265,1,180.0,0.0,0.0,36.2,0.0,1.0,217.2,0.0,0.0
2,2024-01-01 00:19:47,2024-01-01 00:35:18,2.0,3.42,1.0,N,164,262,1,18.4,1.0,0.5,7.02,0.0,1.0,30.42,2.5,0.0
2,2024-01-01 00:37:04,2024-01-01 00:49:20,1.0,2.93,1.0,N,262,142,1,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0
2,2024-01-01 00:51:54,2024-01-01 00:56:52,3.0,0.91,1.0,N,142,239,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-01 00:18:12,2024-01-01 00:25:40,1.0,1.19,1.0,N,79,231,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:47:20,2024-01-01 01:05:04,2.0,4.88,1.0,N,79,33,1,23.3,1.0,0.5,4.24,0.0,1.0,32.54,2.5,0.0
1,2024-01-01 00:23:35,2024-01-01 00:38:12,3.0,2.0,1.0,N,48,237,1,14.9,3.5,0.5,2.59,0.0,1.0,22.49,2.5,0.0
1,2024-01-01 00:43:01,2024-01-01 01:15:27,1.0,4.9,1.0,N,237,249,1,31.0,3.5,0.5,7.2,0.0,1.0,43.2,2.5,0.0
2,2024-01-01 00:29:18,2024-01-01 00:41:40,1.0,2.05,1.0,N,114,261,1,13.5,1.0,0.5,10.0,0.0,1.0,28.5,2.5,0.0
2,2024-01-01 00:43:45,2024-01-01 01:17:21,1.0,7.61,1.0,N,261,262,1,39.4,1.0,0.5,8.88,0.0,1.0,53.28,2.5,0.0
2,2024-01-01 00:07:43,2024-01-01 00:16:24,1.0,0.64,1.0,N,170,161,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:36:43,2024-01-01 00:50:05,1.0,1.23,1.0,N,164,233,1,12.8,1.0,0.5,1.78,0.0,1.0,19.58,2.5,0.0
2,2024-01-01 00:05:33,2024-01-01 00:13:05,2.0,1.11,1.0,N,234,79,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-01-01 00:19:24,2024-01-01 00:38:44,4.0,1.07,1.0,N,234,164,2,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0
2,2024-01-01 00:02:20,2024-01-01 00:10:43,1.0,0.72,1.0,N,170,234,1,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-01-01 00:16:25,2024-01-01 00:52:16,1.0,1.73,1.0,N,186,48,1,28.9,1.0,0.5,6.78,0.0,1.0,40.68,2.5,0.0
2,2024-01-01 00:56:32,2024-01-01 01:19:53,1.0,2.4,1.0,N,48,249,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0
1,2024-01-01 00:38:44,2024-01-01 00:47:09,1.0,0.7,1.0,N,234,186,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0
1,2024-01-01 00:56:13,2024-01-01 01:16:41,2.0,3.7,1.0,N,249,52,1,21.2,3.5,0.5,5.2,0.0,1.0,31.4,2.5,0.0
2,2024-01-01 00:08:37,2024-01-01 00:20:38,4.0,2.33,1.0,N,239,41,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,2024-01-01 00:28:21,2024-01-01 00:40:57,1.0,3.03,1.0,N,75,48,1,16.3,1.0,0.5,6.39,0.0,1.0,27.69,2.5,0.0
2,2024-01-01 00:42:36,2024-01-01 00:58:47,2.0,2.29,1.0,N,48,68,1,16.3,1.0,0.5,2.1,0.0,1.0,23.4,2.5,0.0
2,2024-01-01 00:18:32,2024-01-01 00:24:59,3.0,0.82,1.0,N,237,229,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-01 00:01:47,2024-01-01 00:24:51,3.0,6.69,1.0,N,163,261,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0
2,2024-01-01 00:24:04,2024-01-01 01:23:59,1.0,4.85,1.0,N,113,239,1,49.2,1.0,0.5,10.84,0.0,1.0,65.04,2.5,0.0
2,2024-01-01 00:17:03,2024-01-01 00:42:42,2.0,20.01,2.0,N,132,151,1,70.0,0.0,0.5,23.53,6.94,1.0,103.72,0.0,1.75
2,2024-01-01 00:15:09,2024-01-01 00:27:02,2.0,4.52,1.0,N,232,237,1,20.5,1.0,0.5,10.0,0.0,1.0,35.5,2.5,0.0
2,2024-01-01 00:13:33,2024-01-01 00:25:20,1.0,2.24,1.0,N,236,142,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-01-01 00:40:09,2024-01-01 00:48:30,1.0,0.99,1.0,N,163,162,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:59:13,2024-01-01 01:14:20,1.0,7.46,1.0,N,166,220,1,30.3,1.0,0.5,7.0,3.18,1.0,42.98,0.0,0.0
2,2024-01-01 00:19:00,2024-01-01 00:35:11,1.0,6.29,1.0,N,107,13,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0
2,2024-01-01 00:50:35,2024-01-01 01:49:03,1.0,9.58,1.0,N,90,243,1,63.2,1.0,0.5,17.05,0.0,1.0,85.25,2.5,0.0
1,2024-01-01 00:34:31,2024-01-01 00:41:48,2.0,0.8,1.0,N,229,137,1,7.9,3.5,0.5,1.75,0.0,1.0,14.65,2.5,0.0
2,2024-01-01 00:45:15,2024-01-01 00:58:00,2.0,1.77,1.0,N,164,249,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2024-01-01 00:59:25,2024-01-01 01:36:39,1.0,2.13,1.0,N,249,50,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0
1,2024-01-01 00:22:36,2024-01-01 00:38:03,1.0,4.1,1.0,N,163,260,2,18.4,3.5,0.5,0.0,0.0,1.0,23.4,2.5,0.0
1,2024-01-01 00:54:07,2024-01-01 01:12:18,1.0,4.0,1.0,N,140,24,1,19.1,3.5,0.5,10.0,0.0,1.0,34.1,2.5,0.0
2,2024-01-01 00:25:25,2024-01-01 00:30:31,1.0,1.53,1.0,N,143,238,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-01-01 00:33:26,2024-01-01 00:45:59,1.0,2.43,1.0,N,238,262,1,14.9,1.0,0.5,3.0,0.0,1.0,22.9,2.5,0.0
1,2024-01-01 00:24:25,2024-01-01 00:32:00,2.0,1.4,1.0,N,142,236,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0
1,2024-01-01 00:32:59,2024-01-01 00:38:00,2.0,0.7,1.0,N,236,262,1,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-01-01 00:41:03,2024-01-01 00:45:25,1.0,0.6,1.0,N,79,114,1,6.5,1.0,0.5,3.0,0.0,1.0,14.5,2.5,0.0
2,2024-01-01 00:46:27,2024-01-01 01:04:58,1.0,1.57,1.0,N,114,158,2,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0
1,2024-01-01 00:40:39,2024-01-01 00:49:22,1.0,2.5,1.0,N,138,83,2,13.5,6.75,0.5,0.0,0.0,1.0,21.75,0.0,1.75
2,2023-12-31 23:41:02,2023-12-31 23:48:03,1.0,0.4,1.0,N,246,246,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-01 00:18:23,2024-01-01 00:33:13,1.0,2.11,1.0,N,249,68,1,14.9,1.0,0.5,4.98,0.0,1.0,24.88,2.5,0.0
2,2024-01-01 00:35:41,2024-01-01 00:41:52,1.0,1.28,1.0,N,114,231,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-01-01 00:43:25,2024-01-01 00:49:51,1.0,1.83,1.0,N,231,113,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-01 00:50:46,2024-01-01 01:18:32,1.0,5.85,1.0,N,113,74,1,30.3,1.0,0.5,8.82,0.0,1.0,44.12,2.5,0.0
1,2024-01-01 00:23:59,2024-01-01 00:40:42,1.0,1.3,1.0,N,161,229,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-01-01 00:43:01,2024-01-01 00:53:43,1.0,1.9,1.0,N,229,263,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0
2,2024-01-01 00:20:33,2024-01-01 00:26:33,2.0,0.99,1.0,N,114,113,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-01 00:01:57,2024-01-01 00:26:08,1.0,4.62,1.0,N,143,79,1,25.4,1.0,0.5,2.0,0.0,1.0,32.4,2.5,0.0
2,2024-01-01 00:29:33,2024-01-01 00:39:56,4.0,0.92,1.0,N,79,144,1,10.7,1.0,0.5,1.0,0.0,1.0,16.7,2.5,0.0
2,2024-01-01 00:42:51,2024-01-01 01:16:30,1.0,4.43,1.0,N,144,142,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0
1,2024-01-01 00:38:29,2024-01-01 00:45:45,1.0,1.6,1.0,N,75,151,2,10.0,1.0,0.5,0.0,0.0,1.0,12.5,0.0,0.0
1,2024-01-01 00:50:52,2024-01-01 01:00:05,1.0,1.9,1.0,N,238,166,2,12.1,3.5,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-01 00:23:35,2024-01-01 00:33:53,6.0,1.86,1.0,N,148,231,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2024-01-01 00:16:52,2024-01-01 00:28:23,1.0,3.0,1.0,N,236,166,1,14.9,1.0,0.5,4.97,0.0,1.0,24.87,2.5,0.0
2,2024-01-01 00:32:41,2024-01-01 00:44:30,2.0,2.6,1.0,N,166,143,1,15.6,1.0,0.5,5.15,0.0,1.0,25.75,2.5,0.0
2,2024-01-01 00:30:04,2024-01-01 00:38:38,1.0,1.08,1.0,N,239,142,1,9.3,1.0,0.5,3.58,0.0,1.0,17.88,2.5,0.0
2,2024-01-01 00:42:24,2024-01-01 01:32:09,1.0,17.33,1.0,N,142,14,1,73.7,1.0,0.5,80.0,6.94,1.0,165.64,2.5,0.0
1,2024-01-01 00:22:37,2024-01-01 00:28:23,0.0,0.8,1.0,N,148,107,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
1,2024-01-01 00:29:31,2024-01-01 00:41:08,0.0,1.7,1.0,N,107,249,1,11.4,3.5,0.5,4.9,0.0,1.0,21.3,2.5,0.0
1,2024-01-01 00:42:39,2024-01-01 00:49:27,0.0,0.8,1.0,N,249,249,1,7.2,3.5,0.5,5.0,0.0,1.0,17.2,2.5,0.0
2,2024-01-01 00:17:17,2024-01-01 00:23:11,5.0,0.94,1.0,N,144,231,1,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,2024-01-01 00:27:28,2024-01-01 00:37:01,5.0,1.33,1.0,N,125,148,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-01 00:41:12,2024-01-01 00:57:06,5.0,3.0,1.0,N,148,170,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0
2,2024-01-01 00:24:22,2024-01-01 00:33:53,1.0,1.06,1.0,N,114,148,1,10.0,1.0,0.5,1.11,0.0,1.0,16.11,2.5,0.0
2,2024-01-01 00:39:41,2024-01-01 00:48:25,1.0,1.74,1.0,N,114,170,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-01-01 00:02:27,2024-01-01 00:26:54,1.0,4.19,1.0,N,107,217,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0
2,2024-01-01 00:14:33,2024-01-01 00:22:24,2.0,2.41,1.0,N,236,74,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-01 00:09:10,2024-01-01 00:43:32,1.0,3.87,1.0,N,249,143,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0
2,2024-01-01 00:54:03,2024-01-01 01:18:27,1.0,2.84,1.0,N,143,246,1,23.3,1.0,0.5,4.24,0.0,1.0,32.54,2.5,0.0
2,2024-01-01 00:04:42,2024-01-01 00:21:14,2.0,1.46,1.0,N,234,68,1,15.6,1.0,0.5,6.18,0.0,1.0,26.78,2.5,0.0
2,2024-01-01 00:41:09,2024-01-01 00:58:08,2.0,2.41,1.0,N,68,232,1,17.0,1.0,0.5,5.5,0.0,1.0,27.5,2.5,0.0
2,2024-01-01 00:21:03,2024-01-01 00:40:42,1.0,3.94,1.0,N,43,79,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0
2,2024-01-01 00:11:53,2024-01-01 00:26:13,2.0,2.4,1.0,N,234,246,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0
2,2024-01-01 00:39:13,2024-01-01 01:11:26,1.0,1.32,1.0,N,246,50,2,26.1,1.0,0.5,0.0,0.0,1.0,31.1,2.5,0.0
1,2024-01-01 00:16:30,2024-01-01 00:29:32,3.0,2.8,1.0,N,236,233,1,15.6,3.5,0.5,3.0,0.0,1.0,23.6,2.5,0.0
1,2024-01-01 00:32:57,2024-01-01 00:43:47,1.0,2.2,1.0,N,229,263,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0
1,2024-01-01 00:45:21,2024-01-01 00:53:01,2.0,2.2,1.0,N,236,74,1,11.4,3.5,0.5,4.05,0.0,1.0,20.45,2.5,0.0
2,2024-01-01 00:15:44,2024-01-01 00:28:58,1.0,1.97,1.0,N,164,141,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0
2,2024-01-01 00:36:30,2024-01-01 01:05:26,1.0,1.54,1.0,N,229,100,1,24.0,1.0,0.5,7.25,0.0,1.0,36.25,2.5,0.0
2,2024-01-01 00:28:25,2024-01-01 00:36:57,1.0,1.35,1.0,N,162,170,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-01 00:48:44,2024-01-01 01:17:07,2.0,3.58,1.0,N,237,79,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0
2,2024-01-01 00:37:50,2024-01-01 00:41:51,2.0,0.95,1.0,N,140,263,1,6.5,1.0,0.5,1.72,0.0,1.0,13.22,2.5,0.0
2,2024-01-01 00:42:53,2024-01-01 00:50:55,1.0,1.57,1.0,N,263,239,1,10.0,1.0,0.5,1.0,0.0,1.0,16.0,2.5,0.0
2,2024-01-01 00:52:47,2024-01-01 01:21:50,1.0,2.82,1.0,N,142,170,1,26.1,1.0,0.5,2.0,0.0,1.0,33.1,2.5,0.0
2,2024-01-01 00:20:05,2024-01-01 00:44:26,1.0,2.82,1.0,N,246,162,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0
2,2024-01-01 00:47:21,2024-01-01 00:55:24,1.0,1.83,1.0,N,162,263,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
1,2024-01-01 00:41:15,2024-01-01 01:09:10,1.0,3.2,1.0,N,164,236,2,24.0,3.5,0.5,0.0,0.0,1.0,29.0,2.5,0.0
2,2024-01-01 00:02:28,2024-01-01 00:19:21,2.0,4.28,1.0,N,234,65,1,21.2,1.0,0.5,3.0,0.0,1.0,29.2,2.5,0.0
1,2024-01-01 00:37:53,2024-01-01 00:47:09,1.0,1.4,1.0,N,79,158,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0
1,2024-01-01 00:49:55,2024-01-01 00:58:27,1.0,1.1,1.0,N,249,125,1,8.6,3.5,0.5,10.0,0.0,1.0,23.6,2.5,0.0
2,2024-01-01 00:34:32,2024-01-01 00:54:47,1.0,0.99,1.0,N,162,107,1,17.0,1.0,0.5,4.0,0.0,1.0,26.0,2.5,0.0
2,2024-01-01 00:58:37,2024-01-01 01:13:34,1.0,1.03,1.0,N,164,114,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-01-01 00:08:41,2024-01-01 00:58:28,2.0,7.52,1.0,N,79,166,1,49.9,1.0,0.5,2.0,0.0,1.0,56.9,2.5,0.0
2,2024-01-01 00:33:23,2024-01-01 00:46:02,2.0,2.14,1.0,N,161,262,1,14.9,1.0,0.5,4.97,0.0,1.0,24.87,2.5,0.0
2,2024-01-01 00:47:49,2024-01-01 00:56:03,1.0,1.71,1.0,N,262,237,1,10.7,1.0,0.5,3.92,0.0,1.0,19.62,2.5,0.0
2,2024-01-01 00:58:09,2024-01-01 01:14:35,1.0,1.1,1.0,N,162,164,1,14.9,1.0,0.5,4.97,0.0,1.0,24.87,2.5,0.0
2,2024-01-01 00:38:28,2024-01-01 00:44:29,1.0,1.55,1.0,N,263,229,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-01-01 00:19:51,2024-01-01 00:53:49,3.0,3.43,1.0,N,246,239,2,31.7,1.0,0.5,0.0,0.0,1.0,36.7,2.5,0.0
1,2024-01-01 00:06:53,2024-01-01 00:18:28,1.0,2.6,1.0,N,238,237,1,14.9,3.5,0.5,3.98,0.0,1.0,23.88,2.5,0.0
1,2024-01-01 00:40:50,2024-01-01 00:46:09,2.0,0.7,1.0,N,237,141,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0
1,2024-01-01 00:48:45,2024-01-01 00:53:50,1.0,1.2,1.0,N,237,229,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0
1,2024-01-01 00:59:08,2024-01-01 01:03:08,4.0,0.6,1.0,N,237,237,1,6.5,3.5,0.5,1.96,0.0,1.0,13.46,2.5,0.0
1,2024-01-01 00:15:02,2024-01-01 00:31:34,1.0,3.6,1.0,N,170,7,2,19.8,3.5,0.5,0.0,0.0,1.0,24.8,2.5,0.0
1,2024-01-01 00:45:19,2024-01-01 00:56:09,1.0,0.6,1.0,N,43,161,1,10.7,3.5,0.5,20.0,0.0,1.0,35.7,2.5,0.0
2,2024-01-01 00:25:43,2024-01-01 00:54:10,1.0,2.64,1.0,N,246,170,1,24.0,1.0,0.5,8.7,0.0,1.0,37.7,2.5,0.0
2,2024-01-01 00:55:47,2024-01-01 01:02:02,1.0,0.64,1.0,N,170,234,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-01 00:14:38,2024-01-01 00:18:29,5.0,0.84,1.0,N,79,107,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
